kind	id	sha256	verdict	notes
asset_source	models/item/imported_artifact_runestone_overlay_2.json	0fa8a6e51b9bd1227ab84785c53421ea3b99d6b1914074beec1c29c29f716ec2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_3.json	7f9a208ec002698f3cc0c23ae379fc3effb1e8ba3d30537b6275307ee8282418	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_4.json	a2edda884341b8740a2d55a65c6fb0b205c624abced1b6d50f52f5abeba87c0e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_5.json	1b56cc85642ed03932788981b517953118d1539524368c953e09c38667f7c3bf	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_6.json	9007152ae0e46d969c8b00fcaaacd5c370e309ff972cc8c0af5fe546a6aaafeb	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_7.json	ae39c4abfc19e2d30b1d0fe0a655704f57ea11359b28f59063e035ec8acada59	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_8.json	50362f993296910d1293bf738a404f6e7788b989fcb4678cb43faa64ea512007	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_9.json	bd41e306cc1ae4c8be76a99d5a2d24675c251eb35aab2de7aecd71a43a5ad199	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_smallpot.json	4aa036dea40ad8dcd02fdc88230202403d3c423cd5757bdd881776ad8b437a0b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulmatrix.json	bcee201433e905b777a500ede236fdd9459a530a0641163277f026eca0c94d25	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_large.json	9698cd3a76da76333932cc846b1d38dcf38ba5ba5983553791b7cb110bfa3f98	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_large_inert.json	f9ba8ff31331fd955fc458e3f99cbaf3b72b7e05491006e9f39fac6f6e1533e5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_medium.json	7f9bbd86670e041d0ee47b3432153300e4bfd2188c6880f89f01b526fec4e4fe	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_medium_inert.json	97f804b7cbf9f59cb56e698993a607f539e753d42ff5645ddba11b4d76774490	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_small.json	5dcad44f6a3f811dd1aeb192f8c1c61611cdcb3f229b71395fd5c7418745e755	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_small_inert.json	60c51a35981e76bb07ff6b28d41cf33e4631c7801a37c4c2d5889bf2529c72b4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_star.json	524eaf30b92094587755f32e4272dec4a46636681b63b063f59f6ac0414afe6e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_star_animated.json	297c4561acbf40fa3029ac10b0275f38206814f4eb22e39160549df5354cd560	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_trilobite_fossil.json	304520644d665597b301a3d85b5091033d0f25f4cb7926780ec2edb2a7009aa7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_trilobitefossil.json	ec075343ebb9eb200e329fd3b05bc0b278a81729f4cc6f6b947ef8a9de4bc40b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_woodheart.json	84ec827d008fec847c18e325998c171c8ab189e9b453f30eac3289e6d2b3c1af	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_blood_salts_2.json	a022761d5a46ed41caea86250f69f278b7941b29dd3afd1a9e4cac6854a4310e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_abyssal.json	0c65c17918045467d62992bfd66c05013c02ae890ed59c765939d2e067c53806	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_blight.json	45cf3af1595d64212fe08dad41b2b467a0c96aafa76a91d03d91ae03d3037ca3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_celestial.json	b073125f532ba4274bcdeeaae713d730766e7d4ee18e1db2cb3217af44dc4bd5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_deep.json	2e806ad226af8137751d52dbd3af4114f4eb54965495ad5ea6e3e8b7fe5be3a6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_infernal.json	f9df7776a25bbce14b9ba52a249531071b8807e11f285084484c18b24e2bca79	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor.json	fb1d36d384d2530285c60a42442406340920cecc8be6ed607adfeff501d4edef	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_abyssal.json	68fb81e289477cd7a2084d0a2ae65a6a7eeb6cfd6a36b3e5611b94dacaecb62a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_blight.json	060b4eacb507be2e6077596c8db52095e9ae77f03717f109ac051b1c624ece01	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_celestial.json	a8ea636908a82550de40c2ae90a64a3da033e2b3e28080d7f6cd94388a82acb4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_deep.json	3b4b094746105f4d6584058801e51a90a92feb8e1ad2e3b0f132712af306314a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_infernal.json	faa690108301bd31b93c90ba3a87a469a485c9197e3d4b11a7566197309c4ac4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_wild.json	40ffce8870546cbf243ddab79058059460e72d7dc9aa077a18aa9866e0bbdbf3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_wild.json	923c6508cb66884eb33602174a74af7b2b904e6b3174ef8585977975228e449a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_page_written.json	a6ee3fe532264511c4ce602dfbb11481e228b79614a366bc0a804e9f9897499d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_tattered.json	b8bfedff6b822c3d26a72e55a0f320b1cacc9025ab0e7c822f273f0c5d876411	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_device_miniportal.json	5d7eb903aed3313d53c488d5d639f8db432144b9521b8dfcc700115a0d47520e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_device_miniportal_active.json	2a469ed2d60ea9c903488d333d29e6e44b8fb3b33133b02bf9ab67bdcafb0b32	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_green.json	965c1886428e08a6e8088a622403964e8c51edeb420497d2a72a24baee894a64	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_wormy.json	9381cd63c0dcbf8984c655b36494da329e73d757818c0ec20ab6327e6d8c032d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_wormy_2.json	dba78f398f97bd43cd2a27c23b1d6d819849ddc5a19fbb4e53d8ed7c1a4dd7c3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_bacon_cooked.json	5d34a4180468d8cf3e707129abf87c754f39779d8af1e4c2525c16b911a2e6db	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_bacon_raw.json	5f9092868e9b9640e8930581bf706624473264bf6e1b71d71b7e015216078e1b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_beans.json	9f91fcacad75d45d29f4303a4e8981fc7ca5261c4dd119ded32fe47a4a637af2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_beet.json	ab3166576be2f0bf57c02e7501c43e960004745d6d9e27dba6f4c908d81a6977	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_billberry.json	4a99729de379ead9dabd2ab5457e59f095e7720ccb05b228ea5308ec63357cc2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_blackberry.json	290b32caf20ac751e71f22b831a611327410abbf399f3cd06404d7b37a839850	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_blueberries.json	1f1e8da40619d5c9bd4a775617cded1aedfb331562ac789a7b73ae17a526238f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_bread_big.json	cdd563990c0f344c5fe8ace575232121d4d0d1da7cf47f526415f755f76c10b0	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_cabbage.json	c6eb09bf937ac346d8cda0a93364dfa6682319f5c68fe742209524c92d585a0a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_chickpeas.json	d8f7468241eaeda601617ac1267137d1f9d3de8f084096ab61c9ddbf653ea2fc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_coconut_normal.json	a4bf9c2f33a8624376aa337ea9857958f32ba07517e777faf2f2a1509084c084	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_coconut_opened.json	0dea5debbd57fac3795a59f5ea23e253e2e07ab70107082b7b974d9937101ffc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_coconut_straw.json	3a99c3b8bbdc6ef7372e9d374b6e99327fd7395d2e5fef2520e5a1edcabced23	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_cranberries.json	12f7aff6e61dc33d7fa1e6e0e2abed81edf3d93bfbd8657e00c1b42ee343dcaa	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_fig.json	c0890a93839bb0a0d3e6785944d6693236150ba5ec0b09bf9e04cbfc186c4c34	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_fish_fillet_cooked.json	3e295f1e401fff68523229873d454bc059ba7555c8ce4a3b52010da5250e2571	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_fish_fillet_raw.json	bb5357a06ffd2f5673f493e8ce656292fff035cc76da34e0d6dcebf7ac56f37c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_fish_fillet_smoked.json	3f83a20d2df6a230ff5a94641836d2abaca0bdf95a4e02805eea214e8fd02891	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_fisherberries.json	b405684cdbd5fd57cd6142f9c6e54120e6d232c9e2010ee8f52ef54bb1c36250	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_garlic.json	f4187f034d245fe81fdd8dbc062ffeaf9d79c3c8347e82403ba02ae522884e36	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_grapes.json	9d7b4a975073f40d3f436ea0130943b1c2c752520ac1958e09a7dfe26b9ed9d8	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_jerky.json	e82565e112d059d6014bfa364623bf189c20815f21969731748b1f943bf28aa3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_leek.json	9e8dcbcfa635a83fb311ea24755c5de1bb7556e87bb846213599b12d41c01d55	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_lentils.json	b6507d85fbdbfae8c8541c33c0140dfb3bb8740d9398d87f92d1435ea0985765	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_lettuce.json	21776342acee117921484606fcf41ffe6ad51010d14dc7f5bdd249086ba09f20	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_muckroot.json	0c65359565640de1aa0078224bd6fc8ea3c91f16e95ac77b29fd6a8bf73e847d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_mulberries.json	900694275ed86dac56159b515f8b5137cfbaa84fab50a502f6fccd06dbacb364	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_mungbean.json	422eff4e0fa24f020c39fb6b2a6c0416a6d9301bdb8613695382f15b64e1b23b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_onion.json	d65dc60ab2801b0ef02194acd4b3919c77160d328db1ea359ad1d976911673f2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_pantao.json	56392b0f36ae24553c113144d8e38041c571c65ea70cfac0057ea57eaa1df8f7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_pepper.json	7cde401c871392b08f24fd6d47114a1fb861ad9a494c1500b5a8d4f66df7ea64	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_prickleberries.json	54b9bd9fe46a67187840e0a853a68c47027b864d8a1dedcdc099eae49fddc39d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_radish.json	120b4879b4a3f1d88c03dff3582d60e85b4d030b916c7bd46599151ef3cc28d0	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_raspberries.json	630812e34ac923c89e1eb57ff69d8b41da65fe85d89a4f517cf8787e6501667d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_redbeans.json	7f6ecb738d7b6171ee1d376579315fc2cfeb1eee4aca98d7566ab31c94550ed5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_salmon_fillet_cooked.json	07473d61dd46059dc54edb09c7509c7736be794c6805d1823e93dec35dccd892	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_salmon_fillet_raw.json	3c0d699ad9a640361f59e41db72f7e6500d513702183785b38378148f82d3b28	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_salmon_fillet_smoked.json	dbc5536bcff07312be62d9bd8c280e01293fe971837d83342b82f95a56688bc4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_sausage_cooked.json	6fab62694ab6b05fa6d54cb3b77bf291acacce0fb017fbe3899f05aa12111b98	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_sausage_raw.json	5d5e8f4e28a01ed22d74e40ee3e8af623e1ff8e4c8b725089a6bcc7b51f82621	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_silver_pear.json	95aaff9a9dc2c293315d98ecd023f6a58e306b507337c1df0c41c9e1d5fcb7d6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_beef_cooked.json	ee5f6d5c3d3ef1d08c8940c6b5c8f9d81be612a3d6a70a3863898dc0e7d5e073	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_beef_raw.json	bdbed4db3bb5a72e2db69a9618bede8a1c9e005e1451eb35e0a7292adbc67c93	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_beef_salted.json	b7bdec14c00ec3bd7d91b9edb5657d49ae86ccc624ba224373784621f8f8a123	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_cheval_cooked.json	a100724917e688cf017c8c48bc736a973bdd5d3fdab27ad43d5dcb6f76c874a6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_cheval_raw.json	20cd7e6d3c3b26c7a3cc096fce3e90fbf3f04457a361653f212cc0bb414ef61f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_cheval_salted.json	952dfd7f4837a77212204971abc542bdee58ea68d14bf496d1cf2ef8a6fd3d93	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_mooshroom_cooked.json	a343a985be5e3f314d67aecb407dbc1b6c686dcad67536251e7a822200da973d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_mooshroom_raw.json	2535524a218a98c35a45189e623be333901a2de3647b86fd66148c87d2809857	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_pork_cooked.json	078db70f937ce9132a11cf2077c9c7b67e2c1b5792d27e57b80e5a218233cb40	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_pork_raw.json	18f3cfc8f23bb85b41ac5b42cb8de7629038a1a257ef9c751a48185bcd8d0f37	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slab_pork_salted.json	b0909b6ce1135cafd46233dbcd20359f70491428760f92fa0b15df9f67027488	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slice_cantaloupe.json	eed48bfb2c7230b04a4969387cddf6caa36e40041fc8efc3453a34b5c6be74a1	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slice_honeydew.json	436aa58af5e19effc0e47679d5b0077fae61fdce8f6ab2e83f8e0a160a9df5dc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slice_hornedmelon.json	89532b379c663229de5476fb19f3bcc0f14c94e150f531c2d1fc523c79352b0b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slice_squash.json	a52f8a68c015486f0b627b5af4ebbadb1002306f7855b36fd1279d84face4900	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_slice_wintermelon.json	a53713a445d8da36368e30b5c3838d5dcc2a0001680f1232cc98991a887f7745	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_spinach.json	01920f49c3676454c9115f7dab7abbe8e46f7654226b5be5039e29588619e46f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_stew_sweetpod.json	62924758c67602fcae39fe8c917670c82c705f356f12f8e743a8cf6c516693e1	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_strawberries.json	550b73fbf995df52fdd457f51224d55f746248bd9ae053196346c05070a91423	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_sunberries.json	0d9bcaa18ab3dc30b05cf5eab51f169ce23209c49e1996ae21e64ad367ce6c9b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_sweetpod.json	cf7fb69af53b18eca8b46256059f96d9d816226fb3a731acf459c629acd42ff1	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_tomato.json	38eba70c46406b505752d10165bb8cb23527567836221d825d4e5b8adea08c00	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_uradbean.json	572de56565f1bda89dfeb78f38db20ce6366578d29e0831d11933154d327ea37	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_wisdomfruit.json	eabeaf0ed27087370075a38a743c905e3f5ad8adcc5642d6f44256f2eddf4233	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_magic_essence_blood_dust.json	060c176a8f89b7b87332e21e13aa78c7ec0ba54cf7dcf95ad7439b83e3d1b513	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_magic_essence_sacred_dust.json	19281bc029760b20ff8bfe58d6b22754a8cd97c86cca7f2c6e0744edb931e432	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_magic_essence_soul_dust.json	349ec9c3e26f81911a96aaa81c81f3e15089d04d646cdd98bf6be6cbf6f10c4f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/indigo_crystal.json	5e5adfbc42e1fa22673b837bad7a03af07cb4a1a154d37246f59f7b77405a691	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/infected_rainbow_crystal.json	b417ca0442bb5f3cb1511c7f9df12400cbf12bc1c7e02ea7ae2838c684e66b45	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_battle_axe.json	78baed1aa0ebd1cb8da95a2c637cbf6c39f02c2f5d2bf06aea717c8c931697b7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_broadsword.json	cef360aa52492e6d5e939912b26d576a953c285154adf5cc214f5c9f81e524f5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_dagger.json	95ba9b8f02e033c49f76d4212881cbddf66323a2f81f8aab3cfbca6cda5706b5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_greataxe.json	7458e643c09c56e6df4c4fe6685c107b26bbf0c3cb5d4787cdf645c3f65fc779	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_halberd.json	7ca5e004d0d1e73ed25eea99c13d2a634313457c40753c22a70009132390edda	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_hay_sickle.json	f278c8d1c071bc1fb2d59a1a08e3c919bdc5a00b3f88e0d0ed3c8c7882198174	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_mace.json	aed2064c3060abbc916ebd6ae7133c543681f5653598e1b6b392e5c7450b937e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_polearm.json	d1c2a5cfec826dc209ebf72c658370d2020bdd29316996d5c0e35f79b1499f83	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/iron_sai.json	8c0acdebd3cfdde0e143d9e02f2a0f9d911264d417f960d92bae21e1f9b12420	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/light_crystal.json	8c4f2de284386e54bf3008c78e79df6d0fd32846df1d76abd20314057312ca32	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/light_herald_spawn_egg.json	bc50882cc42ecd0a745a17cc9290981ff2a577312a5421ff2c66eaaf67028ef1	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/lycanbane.json	99838ebe8705bdfc09595fb8b2776c2c984d3916fe2d616b34d09e6955c4b8f3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/moonlight.json	5daa196ef0276442f00ee88294cd2f960847bdd2a4c5a0773c869fbd3abe911b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/nature_sword.json	d904ef4da0f15c19a1b32d4d2fc339d55f28782cf01590d25914bf14644b50b3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/nocturne.json	6316ba6405facb6f8c6608b51af5b8c7fb089b4741203ceb5fc89e0e59290e4b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/oculus.json	2012cd8b07ed972e84b17bfb0a65087cd9e60b558143d23fb60d517056724bec	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/orange_crystal.json	799878b29081e7d67d4940b6a1d0cd9f7659c24845bf5d8c9277bc7f0c67b36c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/phantomguard_greatsword.json	accb9ec5dddd4426718c7c93e91f6f46eaee6f6574ab2a67cd372860d258c6b3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/phantomguard_partisan.json	d6f5a257a364a832368e55b19a30be6d8cfeec0bfa90e05dd6d2d1c4e1f330f9	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/piercer.json	d22a4634638fb29db2277d0de581b385bb22a9495412ea1a0f229c9efd92b786	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/power_test_actor_spawn_egg.json	d3c6ab15b0ee43fccec17611d814ed3574010aee868255c8228d381497240d1e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/pure_light.json	7ac26f13d23b56d76cf7cb30ea532cce6b07b197513849ed79fb04a663a04a99	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/radiant_sentinel_spawn_egg.json	83a89422423d9b728258702d833c8ce68473d2a0397f585a7e51d5a862d3d95c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/rainbow_crystal.json	199ed6e33f1810c14596881249ae87160e75e18614f143922cf66fda996bb5b9	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/ravenous_blade.json	98f510093aab0e3b5168f5b914299b10a4ba78b351cb250182db64e15c657a3f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/red_crystal.json	ae7e673ce99832dd33fd470ab2956c8ac585fecf0f8388a2b9f1e4a7e9d23877	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/revenants_darkscepter.json	a7732fb5e76ea0455c2337aacffba8a4221781aae8b322a878b21147b26276ce	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/revenants_gravecleaver.json	9891d647cd82dc76ff09e70ff2ead6acfd7f93c55cac686a0b274cc937b180f8	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/revenants_gravescepter.json	2b90c06d91000dd75cbcd9d07eba4b4c1d7182462465d05cf92ee91a5d70c29a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/runic_piercer.json	7af01ca061b671f54e9b302f556a7b2764b8d1a97a38a495d268773d5db212ee	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/sacrificial_cleaver.json	0714e7fe3608c40199fce2a7516e9be8dfc1711f39af66d6fd4f22cf196b27e3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/skeleton_axe.json	05c246293a95904ad80b0132eb3de606d8b639b9aa29e89c8eee16a3cca9a4a8	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/solstice.json	4c1a741bad159b67b45a45f54ebce9643eeac57f8dc3d8c34ac85834be567fac	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/spider_sword.json	9914b7987fb8122d230d45eedb9b21f4411791d47cead7873c8ed042c8f8ddf2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
