capture_id	screenshot	page	slot	x	y	width	height	sha256
configuration/mip0/reduced/model/item/calamity_blade/ground	0108_vfx011-items-configuration-ground-mip0-reduced-page01.png	client-004.png	7	512	164	256	164	d4f99c72a0cc107b7d88ef2c7efe37c2214d60e8bca278db757876b9c5c98589
configuration/mip0/reduced/model/item/claymore/ground	0108_vfx011-items-configuration-ground-mip0-reduced-page01.png	client-004.png	7	512	164	256	164	d4f99c72a0cc107b7d88ef2c7efe37c2214d60e8bca278db757876b9c5c98589
configuration/mip0/reduced/model/item/crescent_greataxe/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/crimson_cleaver/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/crystal_frostblade/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/crystal_frostscythe/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/demonic_sword/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/demons_blood_blade/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/demons_blood_pick/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/demons_blood_shovel/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/demonslayers_greatsword/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/dragon_sword/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/emerald_greatcleaver/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/ethereal_frostblade/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/flamberge/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/gilded_phoenix_greataxe/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/gloomsteel_greataxe/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/gloomsteel_katana/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/gloomsteel_knife/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/grand_claymore/ground	0109_vfx011-items-configuration-ground-mip0-reduced-page02.png	client-004.png	8	768	164	256	164	16b83c8a882adbd772b56fe7c5460d429789c6176a81026c4ef22042f347469d
configuration/mip0/reduced/model/item/heavenly_partisan/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_battle_axe/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_broadsword/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_dagger/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_greataxe/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_halberd/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_hay_sickle/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_mace/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_polearm/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/iron_sai/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/lycanbane/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/moonlight/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/nature_sword/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/nocturne/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/oculus/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/phantomguard_greatsword/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/phantomguard_partisan/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/piercer/ground	0110_vfx011-items-configuration-ground-mip0-reduced-page03.png	client-004.png	9	1024	164	256	164	12ecb665d7df41c944e8a94ea114d6ad412b58fad17fc246e1c8c3dfb8c3307b
configuration/mip0/reduced/model/item/ravenous_blade/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/revenants_darkscepter/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/revenants_gravecleaver/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/revenants_gravescepter/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/runic_piercer/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/sacrificial_cleaver/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/skeleton_axe/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/solstice/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/spider_sword/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/talonbrand/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/talonpick/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/talonshovel/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/treacherous_axe/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/treacherous_bludgeon/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/treacherous_cleaver/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/uchigatana/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/vaelith/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/valhakyra/ground	0111_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	1158b996b185a0eb9c49fa44853251ba04a4bc726cffc30b5d6a9af032aecd71
configuration/mip0/reduced/model/item/vengeance_blade/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/vesper/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/vindicator/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/viridian_greataxe/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/viridian_pickaxe/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/viridian_shovel/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/void_oculus/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/windreaper/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/winterthorn/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/wooden_bludgeon/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/wooden_tonfa/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/zenith/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/dark_herald_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/darkness_creature_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/first_vessel_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/light_herald_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/power_test_actor_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/item/radiant_sentinel_spawn_egg/ground	0112_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	9f7fa8a993fa3a30c437157916a806958660f764d46a23c32546066525f4cfab
configuration/mip0/reduced/model/item/amethyst_greatblade/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/amethyst_greatpick/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/amethyst_greatshovel/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/ancient_greatslab/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_dagger/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_greataxe/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_greatsword/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_pickaxe/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_sabre/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_scythe/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/azure_shovel/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/berserkers_cleaver/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/berserkers_greataxe/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/black_iron_clobberer/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/black_iron_greataxe/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/black_iron_greatsword/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/calamity_blade/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/claymore/firstperson_lefthand	0113_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	8cd5a36e5cee54cfd7c849c90de54c775333891ae12e0478e2cf2424c221d797
configuration/mip0/reduced/model/item/crescent_greataxe/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/crimson_cleaver/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/crystal_frostblade/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/crystal_frostscythe/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/demonic_sword/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/demons_blood_blade/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/demons_blood_pick/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/demons_blood_shovel/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/demonslayers_greatsword/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/dragon_sword/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/emerald_greatcleaver/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/ethereal_frostblade/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/flamberge/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/gilded_phoenix_greataxe/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/gloomsteel_greataxe/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/gloomsteel_katana/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/gloomsteel_knife/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/grand_claymore/firstperson_lefthand	0114_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	c0bd4360504f63a48ffcae6f35942546ab7c75093f6543818e8d8f9933e70cca
configuration/mip0/reduced/model/item/heavenly_partisan/firstperson_lefthand	0115_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	7536be61763be1bfd1fa79d322e05c2dfa694421aa18c034bdb6ac802d8e59ae
configuration/mip0/reduced/model/item/iron_battle_axe/firstperson_lefthand	0115_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	7536be61763be1bfd1fa79d322e05c2dfa694421aa18c034bdb6ac802d8e59ae
configuration/mip0/reduced/model/item/iron_broadsword/firstperson_lefthand	0115_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	7536be61763be1bfd1fa79d322e05c2dfa694421aa18c034bdb6ac802d8e59ae
configuration/mip0/reduced/model/item/iron_dagger/firstperson_lefthand	0115_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	7536be61763be1bfd1fa79d322e05c2dfa694421aa18c034bdb6ac802d8e59ae
configuration/mip0/reduced/model/item/iron_greataxe/firstperson_lefthand	0115_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	7536be61763be1bfd1fa79d322e05c2dfa694421aa18c034bdb6ac802d8e59ae
