capture_id	screenshot	page	slot	x	y	width	height	sha256
configuration/mip0/reduced/model/item/talonpick/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/talonshovel/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/treacherous_axe/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/treacherous_bludgeon/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/treacherous_cleaver/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/uchigatana/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/vaelith/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/valhakyra/ground	0143_vfx011-items-configuration-ground-mip0-reduced-page04.png	client-004.png	10	0	328	256	164	2932f2491f789926c15a243ff2cc56222f3c951748b233980bc9afa25bcb40a6
configuration/mip0/reduced/model/item/vengeance_blade/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/vesper/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/vindicator/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/viridian_greataxe/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/viridian_pickaxe/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/viridian_shovel/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/void_oculus/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/windreaper/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/winterthorn/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/wooden_bludgeon/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/wooden_tonfa/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/zenith/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/dark_herald_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/darkness_creature_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/first_vessel_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/light_herald_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/power_test_actor_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/item/radiant_sentinel_spawn_egg/ground	0144_vfx011-items-configuration-ground-mip0-reduced-page05.png	client-004.png	11	256	328	256	164	6e4b7e33af5782b6acc07d0917d953b6922bab78e97901b7ef08d50abc9cf3d4
configuration/mip0/reduced/model/item/amethyst_greatblade/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/amethyst_greatpick/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/amethyst_greatshovel/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/ancient_greatslab/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_dagger/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_greataxe/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_greatsword/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_pickaxe/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_sabre/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_scythe/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/azure_shovel/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/berserkers_cleaver/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/berserkers_greataxe/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/black_iron_clobberer/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/black_iron_greataxe/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/black_iron_greatsword/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/calamity_blade/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/claymore/firstperson_lefthand	0145_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page01.png	client-004.png	12	512	328	256	164	23d2b00c2da42751e6b781c0df1a0c77fc3811118ff5e33873fe52feba8373eb
configuration/mip0/reduced/model/item/crescent_greataxe/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/crimson_cleaver/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/crystal_frostblade/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/crystal_frostscythe/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/demonic_sword/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/demons_blood_blade/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/demons_blood_pick/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/demons_blood_shovel/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/demonslayers_greatsword/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/dragon_sword/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/emerald_greatcleaver/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/ethereal_frostblade/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/flamberge/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/gilded_phoenix_greataxe/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/gloomsteel_greataxe/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/gloomsteel_katana/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/gloomsteel_knife/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/grand_claymore/firstperson_lefthand	0146_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page02.png	client-004.png	13	768	328	256	164	b3b5a20562121ee5af367f70b6d063dd803d562c0c130e197a275b36ae12ffe5
configuration/mip0/reduced/model/item/heavenly_partisan/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_battle_axe/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_broadsword/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_dagger/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_greataxe/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_halberd/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_hay_sickle/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_mace/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_polearm/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/iron_sai/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/lycanbane/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/moonlight/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/nature_sword/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/nocturne/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/oculus/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/phantomguard_greatsword/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/phantomguard_partisan/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/piercer/firstperson_lefthand	0147_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page03.png	client-004.png	14	1024	328	256	164	ab93dfabd5529886015c209e336c056d4b1cb3eff87f25b478ea7d44753a4938
configuration/mip0/reduced/model/item/ravenous_blade/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/revenants_darkscepter/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/revenants_gravecleaver/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/revenants_gravescepter/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/runic_piercer/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/sacrificial_cleaver/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/skeleton_axe/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/solstice/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/spider_sword/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/talonbrand/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/talonpick/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/talonshovel/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/treacherous_axe/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/treacherous_bludgeon/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/treacherous_cleaver/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/uchigatana/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/vaelith/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/valhakyra/firstperson_lefthand	0148_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page04.png	client-004.png	15	0	492	256	164	2e3e9ee556a2590e52c31a31f390f297c3a04fb6f3c7ff93c52cd0c1d5d6c75c
configuration/mip0/reduced/model/item/vengeance_blade/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/vesper/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/vindicator/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/viridian_greataxe/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/viridian_pickaxe/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/viridian_shovel/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/void_oculus/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/windreaper/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/winterthorn/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/wooden_bludgeon/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
configuration/mip0/reduced/model/item/wooden_tonfa/firstperson_lefthand	0149_vfx011-items-configuration-firstperson_lefthand-mip0-reduced-page05.png	client-004.png	16	256	492	256	164	a9b40e850c356de0a6d2629bdfb025b7ab194bd34b874cd19f88d3e8a3e0db45
